...New Logging Session...2000/1/1, 0:1:6, 
yyyy/mm/dd, hh:mm:ss, timeElapsed, TPM1, TPM2.5, TPM10, PM1, PM2.5, PM10, CO2, TempC, Humidity, NO, NO2, O3, CO2raw, workNO2, auxNO2, workO3, auxO3, labNO, labNO2, labO3, labCO2, labTPM25, labPM25
2000/1/1, 16:30:8, 58435, 1, 2, 2, 1, 2, 2, 1095.40, 21.39, 52.61, 0.00, -17.53, 2255.12, 538967.75, 205741.06, 203600.61, 277209.22, 203600.61, 0.00, -17.53, 2255.12, 1095.40, 2.00, 2.00
2000/1/1, 16:31:9, 58496, 1, 1, 1, 1, 1, 1, 1103.62, 21.39, 52.63, 0.00, 107.64, 2075.14, 539532.25, 205959.58, 203808.30, 277501.53, 203808.30, 0.00, 107.64, 2075.14, 1103.62, 1.00, 1.00
2000/1/1, 16:32:9, 58557, 1, 2, 2, 1, 2, 2, 1096.67, 21.37, 52.68, 0.00, 114.60, 2050.79, 540093.19, 206178.31, 204015.56, 277786.66, 204015.56, 0.00, 114.60, 2050.79, 1096.67, 2.00, 2.00
2000/1/1, 16:33:10, 58617, 1, 2, 2, 1, 2, 2, 1102.13, 21.35, 52.75, 0.00, 82.17, 1977.64, 540656.94, 206387.91, 204216.69, 278080.09, 204216.69, 0.00, 82.17, 1977.64, 1102.13, 2.00, 2.00
2000/1/1, 16:34:10, 58677, 1, 2, 2, 1, 2, 2, 1090.02, 21.36, 52.77, 0.00, 23.26, 2209.34, 551415.56, 210497.62, 208282.45, 283622.69, 208282.45, 0.00, 23.26, 2209.34, 1090.02, 2.00, 2.00
2000/1/1, 16:35:10, 58737, 1, 2, 2, 1, 2, 2, 1105.70, 21.38, 52.73, 0.00, 128.69, 2139.91, 551981.12, 210718.58, 208490.62, 283916.22, 208490.62, 0.00, 128.69, 2139.91, 1105.70, 2.00, 2.00
2000/1/1, 16:36:10, 58797, 1, 2, 2, 1, 2, 2, 1086.37, 21.38, 52.72, 0.00, 71.52, 2252.32, 552536.81, 210942.66, 208707.22, 284208.41, 208707.22, 0.00, 71.52, 2252.32, 1086.37, 2.00, 2.00
2000/1/1, 16:37:10, 58857, 1, 2, 3, 1, 2, 3, 1092.68, 21.38, 52.76, 0.00, 76.79, 2019.95, 553095.69, 211155.70, 208912.30, 284501.88, 208912.30, 0.00, 76.79, 2019.95, 1092.68, 2.00, 2.00
2000/1/1, 16:38:10, 58918, 1, 1, 1, 1, 1, 1, 1112.52, 21.40, 52.76, 0.00, 92.71, 1949.97, 543422.25, 207461.94, 205250.64, 279518.94, 205250.64, 0.00, 92.71, 1949.97, 1112.52, 1.00, 1.00
2000/1/1, 16:39:11, 58978, 1, 1, 1, 1, 1, 1, 1087.11, 21.40, 52.77, 0.00, -158.61, 2516.21, 543978.31, 207657.09, 205459.73, 279810.03, 205459.73, 0.00, -158.61, 2516.21, 1087.11, 1.00, 1.00
2000/1/1, 16:40:12, 59039, 0, 1, 1, 0, 1, 1, 1100.10, 21.40, 52.79, 0.00, 81.57, 2074.18, 544541.00, 207873.12, 205667.38, 280100.25, 205667.38, 0.00, 81.57, 2074.18, 1100.10, 1.00, 1.00
2000/1/1, 16:41:12, 59099, 0, 1, 1, 0, 1, 1, 1100.97, 21.38, 52.87, 0.00, 166.74, 2190.45, 545104.12, 208096.17, 205874.08, 280397.03, 205874.08, 0.00, 166.74, 2190.45, 1100.97, 1.00, 1.00
2000/1/1, 16:42:13, 59160, 0, 1, 1, 0, 1, 1, 1103.51, 21.38, 52.88, 0.00, -41.80, 2237.17, 545668.56, 208314.08, 206095.06, 280684.97, 206095.06, 0.00, -41.80, 2237.17, 1103.51, 1.00, 1.00
2000/1/1, 16:43:13, 59220, 0, 1, 1, 0, 1, 1, 1090.40, 21.38, 52.90, 0.00, 66.25, 2008.47, 546226.31, 208532.20, 206306.20, 280972.06, 206306.20, 0.00, 66.25, 2008.47, 1090.40, 1.00, 1.00
2000/1/1, 16:44:14, 59281, 1, 2, 2, 1, 2, 2, 1097.43, 21.39, 52.87, 0.00, -114.84, 2072.45, 546787.69, 208738.22, 206522.09, 281253.59, 206522.09, 0.00, -114.84, 2072.45, 1097.43, 2.00, 2.00
2000/1/1, 16:45:14, 59342, 1, 2, 2, 1, 2, 2, 1094.28, 21.39, 52.86, 0.00, 55.50, 2023.77, 547347.38, 208945.88, 206723.77, 281539.69, 206723.77, 0.00, 55.50, 2023.77, 1094.28, 2.00, 2.00
2000/1/1, 16:46:15, 59402, 1, 1, 2, 1, 1, 2, 1097.46, 21.40, 52.83, 0.00, 34.61, 2071.46, 547908.75, 209167.73, 206941.59, 281827.97, 206941.59, 0.00, 34.61, 2071.46, 1097.46, 1.00, 1.00
2000/1/1, 16:47:15, 59463, 1, 1, 2, 1, 1, 2, 1091.38, 21.38, 52.86, 0.00, -57.53, 2465.53, 548467.00, 209372.73, 207151.12, 282116.53, 207151.12, 0.00, -57.53, 2465.53, 1091.38, 1.00, 1.00
2000/1/1, 16:48:16, 59523, 1, 2, 2, 1, 2, 2, 1089.06, 21.37, 52.90, 0.00, 27.64, 2131.37, 549024.06, 209589.70, 207364.70, 282408.56, 207364.70, 0.00, 27.64, 2131.37, 1089.06, 2.00, 2.00
2000/1/1, 16:49:16, 59584, 1, 1, 1, 1, 1, 1, 1096.70, 21.37, 52.93, 0.00, 113.41, 2184.61, 549585.00, 209810.30, 207573.92, 282691.34, 207573.92, 0.00, 113.41, 2184.61, 1096.70, 1.00, 1.00
2000/1/1, 16:50:17, 59644, 1, 2, 2, 1, 2, 2, 1096.81, 21.35, 53.01, 0.00, -4.79, 1869.78, 550146.00, 210024.00, 207787.27, 282968.94, 207787.27, 0.00, -4.79, 1869.78, 1096.81, 2.00, 2.00
2000/1/1, 16:51:17, 59705, 1, 2, 2, 1, 2, 2, 1080.48, 21.36, 53.04, 0.00, -14.34, 2229.91, 550698.69, 210239.19, 208002.97, 283259.28, 208002.97, 0.00, -14.34, 2229.91, 1080.48, 2.00, 2.00
2000/1/1, 16:52:18, 59765, 0, 1, 1, 0, 1, 1, 1091.05, 21.37, 53.02, 0.00, 35.21, 2111.44, 551256.75, 210460.38, 208220.06, 283548.06, 208220.06, 0.00, 35.21, 2111.44, 1091.05, 1.00, 1.00
2000/1/1, 16:53:19, 59826, 0, 0, 1, 0, 0, 1, 1087.11, 21.37, 53.05, 0.00, -22.10, 2304.50, 551812.81, 210672.48, 208433.41, 283836.81, 208433.41, 0.00, -22.10, 2304.50, 1087.11, 0.00, 0.00
2000/1/1, 16:54:19, 59886, 1, 2, 3, 1, 2, 3, 1102.28, 21.38, 53.07, 0.00, -123.39, 2372.63, 552376.62, 210880.58, 208652.17, 284120.47, 208652.17, 0.00, -123.39, 2372.63, 1102.28, 2.00, 2.00
2000/1/1, 16:55:20, 59947, 1, 2, 2, 1, 2, 2, 1090.95, 21.38, 53.12, 0.00, 6.15, 2127.22, 552934.62, 211094.06, 208864.27, 284399.84, 208864.27, 0.00, 6.15, 2127.22, 1090.95, 2.00, 2.00
2000/1/1, 16:56:20, 60007, 1, 1, 1, 1, 1, 1, 1095.91, 21.38, 53.13, 0.00, 40.38, 2130.66, 553495.19, 211303.33, 209068.97, 284687.44, 209068.97, 0.00, 40.38, 2130.66, 1095.91, 1.00, 1.00
2000/1/1, 16:57:21, 60068, 1, 1, 1, 1, 1, 1, 1088.66, 21.38, 53.15, 0.00, -38.42, 2361.67, 554052.06, 211513.69, 209282.08, 284976.56, 209282.08, 0.00, -38.42, 2361.67, 1088.66, 1.00, 1.00
2000/1/1, 16:58:21, 60129, 1, 1, 1, 1, 1, 1, 1096.09, 21.40, 53.15, 0.00, 128.53, 1736.42, 554612.69, 211732.97, 209488.58, 285259.62, 209488.58, 0.00, 128.53, 1736.42, 1096.09, 1.00, 1.00
2000/1/1, 16:59:22, 60189, 0, 1, 1, 0, 1, 1, 1082.62, 21.39, 53.20, 0.00, 61.87, 2179.35, 555166.44, 211946.81, 209695.86, 285546.47, 209695.86, 0.00, 61.87, 2179.35, 1082.62, 1.00, 1.00
2000/1/1, 17:0:22, 60250, 1, 1, 1, 1, 1, 1, 1110.82, 21.40, 53.26, 0.00, -55.14, 2303.36, 555734.62, 212160.73, 209914.09, 285832.47, 209914.09, 0.00, -55.14, 2303.36, 1110.82, 1.00, 1.00
2000/1/1, 17:1:23, 60310, 1, 1, 2, 1, 1, 2, 1104.23, 21.41, 53.28, 0.00, -38.22, 2102.23, 556299.44, 212366.38, 210122.47, 286120.81, 210122.47, 0.00, -38.22, 2102.23, 1104.23, 1.00, 1.00
2000/1/1, 17:2:23, 60371, 1, 2, 2, 1, 2, 2, 1095.87, 21.42, 53.29, 0.00, -73.44, 2065.55, 556860.00, 212575.02, 210337.12, 286400.47, 210337.12, 0.00, -73.44, 2065.55, 1095.87, 2.00, 2.00
2000/1/1, 17:3:24, 60431, 1, 1, 1, 1, 1, 1, 1086.93, 21.41, 53.30, 0.00, -29.27, 2348.35, 557415.94, 212779.73, 210543.77, 286697.16, 210543.77, 0.00, -29.27, 2348.35, 1086.93, 1.00, 1.00
2000/1/1, 17:4:25, 60492, 1, 1, 1, 1, 1, 1, 1102.71, 21.39, 53.40, 0.00, -41.80, 2011.96, 557980.00, 212984.97, 210752.06, 286979.56, 210752.06, 0.00, -41.80, 2011.96, 1102.71, 1.00, 1.00
2000/1/1, 17:5:25, 60552, 1, 1, 2, 1, 1, 2, 1097.53, 21.39, 53.35, 0.00, 49.53, 2076.87, 558541.38, 213200.28, 210961.94, 287267.75, 210961.94, 0.00, 49.53, 2076.87, 1097.53, 1.00, 1.00
2000/1/1, 17:6:26, 60613, 1, 2, 2, 1, 2, 2, 1105.17, 21.39, 53.33, 0.00, -61.51, 2131.84, 559106.69, 213416.11, 211182.69, 287554.34, 211182.69, 0.00, -61.51, 2131.84, 1105.17, 2.00, 2.00
2000/1/1, 17:7:26, 60673, 0, 1, 1, 0, 1, 1, 1086.67, 21.39, 53.34, 0.00, -9.17, 2278.14, 559662.50, 213627.00, 211393.61, 287843.88, 211393.61, 0.00, -9.17, 2278.14, 1086.67, 1.00, 1.00
2000/1/1, 17:8:27, 60734, 1, 2, 2, 1, 2, 2, 1093.84, 21.40, 53.30, 0.00, 51.92, 2325.48, 560222.00, 213849.36, 211610.31, 288143.50, 211610.31, 0.00, 51.92, 2325.48, 1093.84, 2.00, 2.00
2000/1/1, 17:9:27, 60794, 1, 2, 2, 1, 2, 2, 1100.29, 21.41, 53.27, 0.00, 64.26, 2175.77, 560784.81, 214065.33, 211819.50, 288434.53, 211819.50, 0.00, 64.26, 2175.77, 1100.29, 2.00, 2.00
2000/1/1, 17:10:28, 60855, 1, 2, 2, 1, 2, 2, 1095.33, 21.42, 53.25, 0.00, -32.65, 2040.73, 561345.06, 214278.33, 212034.72, 288723.97, 212034.72, 0.00, -32.65, 2040.73, 1095.33, 2.00, 2.00
2000/1/1, 17:11:28, 60916, 1, 1, 1, 1, 1, 1, 1089.28, 21.39, 53.30, 0.00, 142.66, 1705.83, 561902.25, 214500.39, 212242.69, 289004.22, 212242.69, 0.00, 142.66, 1705.83, 1089.28, 1.00, 1.00
2000/1/1, 17:12:29, 60976, 1, 1, 1, 1, 1, 1, 1104.34, 21.38, 53.32, 0.00, 11.13, 2132.02, 562467.12, 214716.39, 212456.83, 289301.31, 212456.83, 0.00, 11.13, 2132.02, 1104.34, 1.00, 1.00
2000/1/1, 17:13:29, 61037, 1, 1, 1, 1, 1, 1, 1088.05, 21.38, 53.32, 0.00, -95.73, 2499.55, 563023.62, 214924.41, 212672.94, 289600.38, 212672.94, 0.00, -95.73, 2499.55, 1088.05, 1.00, 1.00
2000/1/1, 17:14:30, 61097, 0, 1, 1, 0, 1, 1, 1097.43, 21.37, 53.33, 0.00, 111.02, 1957.66, 563585.00, 215149.53, 212886.92, 289890.44, 212886.92, 0.00, 111.02, 1957.66, 1097.43, 1.00, 1.00
2000/1/1, 17:15:30, 61158, 1, 1, 2, 1, 1, 2, 1089.42, 21.39, 53.27, 0.00, -82.00, 2313.82, 564142.25, 215359.67, 213103.88, 290180.12, 213103.88, 0.00, -82.00, 2313.82, 1089.42, 1.00, 1.00
2000/1/1, 17:16:31, 61218, 1, 1, 1, 1, 1, 1, 1102.42, 21.41, 53.21, 0.00, 47.15, 2212.07, 564706.12, 215573.86, 213312.86, 290470.12, 213312.86, 0.00, 47.15, 2212.07, 1102.42, 1.00, 1.00
2000/1/1, 17:17:31, 61278, 1, 1, 1, 1, 1, 1, 1105.18, 21.41, 53.22, 0.00, 131.12, 1848.07, 575926.25, 219862.55, 217545.88, 296238.81, 217545.88, 0.00, 131.12, 1848.07, 1105.18, 1.00, 1.00
2000/1/1, 17:18:31, 61338, 1, 1, 3, 1, 1, 3, 1100.57, 21.42, 53.20, 0.00, -53.58, 2346.68, 576489.19, 220070.56, 217758.06, 296530.41, 217758.06, 0.00, -53.58, 2346.68, 1100.57, 1.00, 1.00
2000/1/1, 17:19:31, 61398, 0, 1, 1, 0, 1, 1, 1097.70, 21.44, 53.15, 0.00, -84.60, 2237.04, 577050.69, 220274.00, 217968.55, 296811.38, 217968.55, 0.00, -84.60, 2237.04, 1097.70, 1.00, 1.00
2000/1/1, 17:20:31, 61458, 0, 1, 1, 0, 1, 1, 1097.33, 21.42, 53.23, 0.00, 45.16, 2228.56, 577611.94, 220492.36, 218181.89, 297107.97, 218181.89, 0.00, 45.16, 2228.56, 1097.33, 1.00, 1.00
2000/1/1, 17:21:31, 61518, 1, 1, 1, 1, 1, 1, 1105.18, 21.39, 53.31, 0.00, -17.49, 2096.81, 578177.25, 220712.11, 218402.45, 297401.62, 218402.45, 0.00, -17.49, 2096.81, 1105.18, 1.00, 1.00
2000/1/1, 17:22:32, 61579, 1, 1, 1, 1, 1, 1, 1083.02, 21.38, 53.40, 0.00, -58.12, 2309.47, 568024.25, 216832.08, 214569.78, 292190.94, 214569.78, 0.00, -58.12, 2309.47, 1083.02, 1.00, 1.00
2000/1/1, 17:23:32, 61639, 0, 1, 1, 0, 1, 1, 1092.65, 21.41, 53.31, 0.00, -64.09, 2364.21, 568583.12, 217049.86, 214792.70, 292477.56, 214792.70, 0.00, -64.09, 2364.21, 1092.65, 1.00, 1.00
2000/1/1, 17:24:33, 61700, 1, 1, 1, 1, 1, 1, 1106.69, 21.42, 53.29, 0.00, 73.01, 2069.85, 569149.19, 217265.86, 215001.09, 292766.31, 215001.09, 0.00, 73.01, 2069.85, 1106.69, 1.00, 1.00
2000/1/1, 17:25:33, 61761, 1, 2, 2, 1, 2, 2, 1097.28, 21.43, 53.30, 0.00, 63.66, 2088.78, 569710.44, 217475.83, 215204.33, 293048.34, 215204.33, 0.00, 63.66, 2088.78, 1097.28, 2.00, 2.00
2000/1/1, 17:26:34, 61821, 0, 1, 2, 0, 1, 2, 1097.43, 21.41, 53.37, 0.00, 62.67, 1930.46, 570271.75, 217688.69, 215410.53, 293334.88, 215410.53, 0.00, 62.67, 1930.46, 1097.43, 1.00, 1.00
2000/1/1, 17:27:34, 61882, 1, 1, 1, 1, 1, 1, 1092.57, 21.40, 53.45, 0.00, 5.36, 2123.51, 570830.62, 217908.42, 215628.97, 293626.03, 215628.97, 0.00, 5.36, 2123.51, 1092.57, 1.00, 1.00
2000/1/1, 17:28:35, 61942, 1, 2, 3, 1, 2, 3, 1102.57, 21.41, 53.44, 0.00, -0.01, 2280.76, 571394.56, 218121.12, 215840.86, 293909.59, 215840.86, 0.00, -0.01, 2280.76, 1102.57, 2.00, 2.00
2000/1/1, 17:29:35, 62002, 1, 1, 1, 1, 1, 1, 1090.61, 21.41, 53.46, 0.00, 35.43, 2024.52, 582733.50, 222448.55, 220121.12, 299734.44, 220121.12, 0.00, 35.43, 2024.52, 1090.61, 1.00, 1.00
2000/1/1, 17:30:35, 62062, 1, 1, 2, 1, 1, 2, 1093.20, 21.39, 53.53, 0.00, 6.84, 2159.85, 583292.62, 222666.62, 220337.75, 300021.66, 220337.75, 0.00, 6.84, 2159.85, 1093.20, 1.00, 1.00
2000/1/1, 17:31:35, 62122, 0, 1, 1, 0, 1, 1, 1092.50, 21.40, 53.52, 0.00, 9.88, 2186.10, 583851.44, 222880.06, 220549.45, 300313.03, 220549.45, 0.00, 9.88, 2186.10, 1092.50, 1.00, 1.00
2000/1/1, 17:32:36, 62183, 0, 1, 1, 0, 1, 1, 1095.04, 21.41, 53.55, 0.00, -14.14, 2520.22, 573599.50, 218966.19, 216679.23, 295038.12, 216679.23, 0.00, -14.14, 2520.22, 1095.04, 1.00, 1.00
2000/1/1, 17:33:36, 62243, 1, 1, 1, 1, 1, 1, 1107.02, 21.43, 53.52, 0.00, 88.14, 1982.17, 574165.75, 219188.80, 216892.83, 295321.19, 216892.83, 0.00, 88.14, 1982.17, 1107.02, 1.00, 1.00
2000/1/1, 17:34:37, 62304, 1, 1, 1, 1, 1, 1, 1088.34, 21.44, 53.53, 0.00, -80.01, 2336.18, 574722.44, 219394.62, 217105.30, 295607.50, 217105.30, 0.00, -80.01, 2336.18, 1088.34, 1.00, 1.00
2000/1/1, 17:35:37, 62364, 1, 1, 1, 1, 1, 1, 1100.90, 21.43, 53.62, 0.00, -28.67, 2112.43, 575285.56, 219606.92, 217319.44, 295893.12, 217319.44, 0.00, -28.67, 2112.43, 1100.90, 1.00, 1.00
2000/1/1, 17:36:38, 62425, 1, 1, 1, 1, 1, 1, 1106.33, 21.42, 53.74, 0.00, -62.90, 2393.48, 575851.44, 219814.56, 217532.11, 296191.66, 217532.11, 0.00, -62.90, 2393.48, 1106.33, 1.00, 1.00
2000/1/1, 17:37:38, 62486, 1, 1, 2, 1, 1, 2, 1082.04, 21.41, 53.78, 0.00, -74.04, 2172.31, 576404.88, 220025.11, 217748.73, 296474.78, 217748.73, 0.00, -74.04, 2172.31, 1082.04, 1.00, 1.00
2000/1/1, 17:38:39, 62546, 1, 1, 1, 1, 1, 1, 1102.86, 21.43, 53.78, 0.00, 6.15, 2071.23, 576969.00, 220239.20, 217961.44, 296761.28, 217961.44, 0.00, 6.15, 2071.23, 1102.86, 1.00, 1.00
2000/1/1, 17:39:39, 62606, 1, 2, 2, 1, 2, 2, 1101.13, 21.46, 53.77, 0.00, -9.18, 2030.62, 588418.44, 224607.55, 222286.84, 302650.66, 222286.84, 0.00, -9.18, 2030.62, 1101.13, 2.00, 2.00
2000/1/1, 17:40:39, 62667, 1, 1, 1, 1, 1, 1, 1102.46, 21.44, 53.83, 0.00, 26.25, 2081.55, 578085.69, 220664.72, 218383.73, 297337.50, 218383.73, 0.00, 26.25, 2081.55, 1102.46, 1.00, 1.00
2000/1/1, 17:41:40, 62727, 0, 1, 1, 0, 1, 1, 1092.39, 21.44, 53.90, 0.00, -10.36, 2355.14, 578644.44, 220880.53, 218599.70, 297627.03, 218599.70, 0.00, -10.36, 2355.14, 1092.39, 1.00, 1.00
2000/1/1, 17:42:40, 62788, 1, 1, 2, 1, 1, 2, 1098.84, 21.42, 53.99, 0.00, 85.55, 1878.56, 579206.50, 221100.30, 218810.69, 297904.69, 218810.69, 0.00, 85.55, 1878.56, 1098.84, 1.00, 1.00
2000/1/1, 17:43:41, 62848, 1, 1, 3, 1, 1, 3, 1082.22, 21.41, 54.08, 0.00, 134.30, 1914.15, 579760.06, 221310.92, 219008.00, 298192.38, 219008.00, 0.00, 134.30, 1914.15, 1082.22, 1.00, 1.00
2000/1/1, 17:44:42, 62909, 0, 1, 1, 0, 1, 1, 1098.77, 21.44, 54.05, 0.00, 34.01, 1927.66, 580322.06, 221526.77, 219219.86, 298472.78, 219219.86, 0.00, 34.01, 1927.66, 1098.77, 1.00, 1.00
2000/1/1, 17:45:42, 62969, 1, 1, 2, 1, 1, 2, 1093.23, 21.46, 54.01, 0.00, -50.56, 2519.67, 580881.25, 221738.67, 219435.64, 298767.59, 219435.64, 0.00, -50.56, 2519.67, 1093.23, 1.00, 1.00
2000/1/1, 17:46:43, 63030, 1, 2, 2, 1, 2, 2, 1096.30, 21.47, 53.97, 0.00, 21.28, 2151.95, 581442.06, 221962.38, 219656.56, 299059.84, 219656.56, 0.00, 21.28, 2151.95, 1096.30, 2.00, 2.00
2000/1/1, 17:47:43, 63090, 1, 2, 2, 1, 2, 2, 1088.85, 21.44, 54.06, 0.00, -19.72, 2263.31, 581999.00, 222171.38, 219866.58, 299348.00, 219866.58, 0.00, -19.72, 2263.31, 1088.85, 2.00, 2.00
2000/1/1, 17:48:44, 63151, 1, 1, 1, 1, 1, 1, 1098.66, 21.44, 54.10, 0.00, 134.50, 1948.60, 582560.94, 222383.89, 220065.77, 299641.59, 220065.77, 0.00, 134.50, 1948.60, 1098.66, 1.00, 1.00
2000/1/1, 17:49:44, 63211, 1, 1, 2, 1, 1, 2, 1102.68, 21.44, 54.11, 0.00, 110.42, 1913.59, 583124.94, 222611.77, 220282.53, 299928.84, 220282.53, 0.00, 110.42, 1913.59, 1102.68, 1.00, 1.00
2000/1/1, 17:50:45, 63272, 0, 2, 2, 0, 2, 2, 1100.00, 21.44, 54.10, 0.00, 12.32, 2119.61, 583687.62, 222824.31, 220493.12, 300218.25, 220493.12, 0.00, 12.32, 2119.61, 1100.00, 2.00, 2.00
2000/1/1, 17:51:45, 63333, 0, 1, 1, 0, 1, 1, 1085.04, 21.43, 54.15, 0.00, -12.95, 2219.64, 584242.62, 223041.31, 220710.52, 300504.25, 220710.52, 0.00, -12.95, 2219.64, 1085.04, 1.00, 1.00
2000/1/1, 17:52:46, 63393, 0, 1, 1, 0, 1, 1, 1096.05, 21.44, 54.13, 0.00, 48.34, 1905.35, 584803.25, 223258.58, 220922.47, 300790.75, 220922.47, 0.00, 48.34, 1905.35, 1096.05, 1.00, 1.00
2000/1/1, 17:53:46, 63454, 1, 1, 2, 1, 1, 2, 1106.48, 21.45, 54.13, 0.00, -82.80, 2174.00, 585369.19, 223466.64, 221137.42, 301076.69, 221137.42, 0.00, -82.80, 2174.00, 1106.48, 1.00, 1.00
2000/1/1, 17:54:47, 63514, 1, 1, 1, 1, 1, 1, 1092.18, 21.44, 54.18, 0.00, 22.67, 2271.26, 585927.88, 223686.27, 221354.11, 301372.25, 221354.11, 0.00, 22.67, 2271.26, 1092.18, 1.00, 1.00
2000/1/1, 17:55:47, 63574, 1, 1, 1, 1, 1, 1, 1096.18, 21.42, 54.25, 0.00, -0.86, 2018.98, 597543.81, 228126.67, 225749.80, 307337.91, 225749.80, 0.00, -0.86, 2018.98, 1096.18, 1.00, 1.00
2000/1/1, 17:56:48, 63635, 1, 1, 1, 1, 1, 1, 1109.84, 21.43, 54.29, 0.00, 59.48, 2088.92, 587045.88, 224116.83, 221777.61, 301934.94, 221777.61, 0.00, 59.48, 2088.92, 1109.84, 1.00, 1.00
2000/1/1, 17:57:48, 63695, 1, 1, 1, 1, 1, 1, 1086.15, 21.46, 54.30, 0.00, 36.04, 1939.06, 598677.75, 228557.16, 226169.62, 307917.44, 226169.62, 0.00, 36.04, 1939.06, 1086.15, 1.00, 1.00
2000/1/1, 17:58:48, 63755, 0, 1, 1, 0, 1, 1, 1096.63, 21.49, 54.25, 0.00, -75.88, 1936.61, 599238.69, 228768.17, 226386.89, 308200.41, 226386.89, 0.00, -75.88, 1936.61, 1096.63, 1.00, 1.00
2000/1/1, 17:59:48, 63815, 1, 1, 1, 1, 1, 1, 1104.45, 21.48, 54.26, 0.00, -6.95, 2089.74, 599803.62, 228979.02, 226597.56, 308482.50, 226597.56, 0.00, -6.95, 2089.74, 1104.45, 1.00, 1.00
2000/1/1, 18:0:48, 63875, 1, 1, 1, 1, 1, 1, 1092.68, 21.46, 54.39, 0.00, 7.85, 2164.16, 600362.50, 229189.09, 226806.09, 308771.69, 226806.09, 0.00, 7.85, 2164.16, 1092.68, 1.00, 1.00
2000/1/1, 18:1:48, 63935, 1, 3, 4, 1, 3, 4, 1091.13, 21.46, 54.42, 0.00, 1.38, 2337.94, 589802.81, 225157.11, 222817.30, 303345.75, 222817.30, 0.00, 1.38, 2337.94, 1091.13, 3.00, 3.00
2000/1/1, 18:2:49, 63996, 1, 1, 2, 1, 1, 2, 1093.70, 21.48, 54.38, 0.00, -93.94, 2048.06, 590362.25, 225360.86, 223028.97, 303630.03, 223028.97, 0.00, -93.94, 2048.06, 1093.70, 1.00, 1.00
2000/1/1, 18:3:49, 64056, 0, 1, 2, 0, 1, 2, 1081.71, 21.48, 54.36, 0.00, 1.77, 2005.04, 590915.50, 225572.97, 223240.09, 303914.53, 223240.09, 0.00, 1.77, 2005.04, 1081.71, 1.00, 1.00
2000/1/1, 18:4:50, 64117, 0, 1, 2, 0, 1, 2, 1094.82, 21.46, 54.44, 0.00, -1.41, 2091.97, 591475.50, 225790.61, 223457.06, 304207.62, 223457.06, 0.00, -1.41, 2091.97, 1094.82, 1.00, 1.00
2000/1/1, 18:5:50, 64178, 1, 1, 2, 1, 1, 2, 1099.27, 21.45, 54.50, 0.00, -135.53, 2530.63, 592037.81, 225996.81, 223675.06, 304496.03, 223675.06, 0.00, -135.53, 2530.63, 1099.27, 1.00, 1.00
2000/1/1, 18:6:51, 64238, 1, 1, 1, 1, 1, 1, 1097.57, 21.47, 54.48, 0.00, 91.72, 2075.72, 592599.19, 226217.59, 223886.48, 304771.16, 223886.48, 0.00, 91.72, 2075.72, 1097.57, 1.00, 1.00
2000/1/1, 18:7:51, 64299, 1, 1, 1, 1, 1, 1, 1098.44, 21.48, 54.46, 0.00, -30.46, 2385.70, 593161.06, 226430.42, 224101.33, 305064.56, 224101.33, 0.00, -30.46, 2385.70, 1098.44, 1.00, 1.00
2000/1/1, 18:8:52, 64359, 1, 1, 1, 1, 1, 1, 1096.41, 21.47, 54.52, 0.00, 110.03, 2131.23, 593721.88, 226656.38, 224316.22, 305356.66, 224316.22, 0.00, 110.03, 2131.23, 1096.41, 1.00, 1.00
2000/1/1, 18:9:52, 64419, 0, 1, 1, 0, 1, 1, 1079.03, 21.50, 54.52, 0.00, 12.31, 2314.47, 605476.12, 231148.55, 228762.28, 311406.44, 228762.28, 0.00, 12.31, 2314.47, 1079.03, 1.00, 1.00
2000/1/1, 18:10:52, 64479, 1, 2, 2, 1, 2, 2, 1102.86, 21.52, 54.50, 0.00, 15.36, 2055.46, 606040.19, 231357.45, 228968.94, 311689.69, 228968.94, 0.00, 15.36, 2055.46, 1102.86, 2.00, 2.00
2000/1/1, 18:11:52, 64539, 1, 1, 1, 1, 1, 1, 1112.67, 21.52, 54.51, 0.00, -67.16, 2166.74, 606609.31, 231567.12, 229184.06, 311977.25, 229184.06, 0.00, -67.16, 2166.74, 1112.67, 1.00, 1.00
2000/1/1, 18:12:53, 64600, 1, 1, 1, 1, 1, 1, 1096.45, 21.53, 54.43, 0.00, 156.79, 2103.60, 595936.69, 227503.69, 225149.33, 306498.28, 225149.33, 0.00, 156.79, 2103.60, 1096.45, 1.00, 1.00
2000/1/1, 18:13:53, 64660, 1, 1, 1, 1, 1, 1, 1095.98, 21.51, 54.47, 0.00, 3.76, 2127.54, 596497.25, 227719.20, 225363.69, 306792.34, 225363.69, 0.00, 3.76, 2127.54, 1095.98, 1.00, 1.00
2000/1/1, 18:14:54, 64721, 1, 2, 4, 1, 2, 4, 1105.97, 21.51, 54.50, 0.00, -3.80, 2072.25, 597062.94, 227936.52, 225580.53, 307077.25, 225580.53, 0.00, -3.80, 2072.25, 1105.97, 2.00, 2.00
2000/1/1, 18:15:54, 64781, 1, 1, 1, 1, 1, 1, 1100.36, 21.49, 54.52, 0.00, 57.89, 2061.88, 597625.81, 228153.30, 225791.11, 307358.88, 225791.11, 0.00, 57.89, 2061.88, 1100.36, 1.00, 1.00
